  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.2681,  0.1539, -0.3147,  0.2681,  0.0531, -0.1611,  0.3137,  0.2568, -0.5279,  0.3137,  0.1400, -0.3410
  0.5020,  0.2584, -0.6575,  0.5022,  0.0655, -0.3398,  0.5687,  0.4087, -0.9687,  0.5691,  0.1922, -0.6019
  0.7221,  0.3302, -1.0150,  0.7238,  0.0553, -0.5367,  0.7925,  0.4931, -1.3503,  0.7947,  0.1928, -0.8191
  0.9289,  0.3807, -1.3897,  0.9339,  0.0318, -0.7558,  0.9890,  0.5290, -1.6909,  0.9952,  0.1573, -1.0097
  1.1166,  0.4154, -1.7948,  1.1274, -0.0018, -1.0068,  1.1538,  0.5191, -1.9988,  1.1664,  0.0859, -1.1782
  1.2111,  0.4428, -2.2708,  1.2315, -0.0544, -1.2896,  1.2088,  0.4585, -2.2887,  1.2311, -0.0418, -1.3026
  0.1780, -0.1512,  0.8522,  1.1554, -0.1810, -1.2344,  0.1161, -0.4926,  1.0708,  1.1534, -0.1914, -1.1994
 -0.1052, -0.2629,  1.8006,  1.0427, -0.3052, -1.1398, -0.1562, -0.6685,  2.0551,  1.0594, -0.3210, -1.0941
 -0.2469, -0.2623,  2.4829,  0.9007, -0.4113, -1.0583, -0.2737, -0.6768,  2.7313,  0.9360, -0.4270, -1.0131
 -0.3669, -0.1755,  2.9265,  0.7469, -0.4901, -1.0114, -0.3682, -0.5892,  3.1609,  0.7972, -0.5025, -0.9731
 -0.4989, -0.0065,  3.1452,  0.5874, -0.5396, -1.0064, -0.4745, -0.4186,  3.3652,  0.6490, -0.5469, -0.9785
 -0.6524,  0.2374,  3.1393,  0.4233, -0.5597, -1.0456, -0.6025, -0.1728,  3.3470,  0.4928, -0.5610, -1.0296
 -0.8276,  0.5401,  2.9140,  0.2537, -0.5507, -1.1296, -0.7532,  0.1339,  3.1116,  0.3283, -0.5454, -1.1264
 -1.0198,  0.8816,  2.4746,  0.0776, -0.5124, -1.2586, -0.9227,  0.4833,  2.6647,  0.1547, -0.4996, -1.2691
 -1.2195,  1.2320,  1.8214, -0.1060, -0.4442, -1.4330, -1.1028,  0.8479,  2.0055, -0.0293, -0.4232, -1.4586
 -1.4107,  1.5665,  0.9558, -0.2983, -0.3452, -1.6530, -1.2786,  1.2049,  1.1341, -0.2250, -0.3140, -1.6967
 -1.5678,  1.8593, -0.1194, -0.5009, -0.2142, -1.9189, -1.4268,  1.5297,  0.0510, -0.4344, -0.1696, -1.9861
 -1.6504,  2.0739, -1.3727, -0.7164, -0.0511, -2.2300, -1.5116,  1.7863, -1.2144, -0.6608,  0.0114, -2.3283
 -1.6022,  2.1173, -2.5342, -0.9493,  0.1406, -2.5844, -1.4848,  1.8810, -2.3924, -0.9100,  0.2241, -2.7189
 -1.3077,  1.7788, -3.5027, -1.2061,  0.3475, -2.9799, -1.2256,  1.6149, -3.3826, -1.1908,  0.4442, -3.1366
