       0,       0,       0,       0,       0,  0.2486,       0,       0,       0,       0,       0,       0, 0.17996,  -0.111,-0.03287,       0,    -0.8,     1.6,       0,    -0.8,     1.6,-0.20004,   0.111,-0.03287
          0,          0,          0,          0,          0,     0.2486,   -0.14757,   0.040945,  0.0012729, -0.0034144, 0.00022209,   0.015234,    0.17996,     -0.111,   -0.03287,  0.0024898,   -0.79529,     1.6014,-0.00028746,    -0.7974,     1.5994,   -0.20004,      0.111,   -0.03287
 1.2729e-05, 0.00040945, -0.0014757,-3.4144e-05, 2.2209e-06,    0.24875,   -0.25142,   0.075879,  0.0022091, -0.0061069, 0.00092526,   0.029482,    0.17996,     -0.111,   -0.03287,   0.004973,   -0.79058,     1.6027,-0.00056778,   -0.79477,     1.5988,   -0.20004,      0.111,   -0.03287
 3.3701e-05,  0.0011683, -0.0039898,-9.5212e-05, 1.1473e-05,    0.24905,   -0.31803,    0.10512,  0.0029694, -0.0081332,  0.0020334,   0.042746,    0.17996,     -0.111,   -0.03287,  0.0074499,   -0.78586,      1.604,-0.00084101,   -0.79213,     1.5981,   -0.20004,      0.111,   -0.03287
 5.9201e-05,  0.0022196, -0.0071701,-0.00017654, 3.1807e-05,    0.24947,   -0.35315,    0.12903,  0.0036319, -0.0095475,  0.0034793,   0.055028,    0.17996,     -0.111,   -0.03287,  0.0099209,   -0.78114,     1.6052,  -0.001107,   -0.78946,     1.5974,   -0.20004,      0.111,   -0.03287
 8.6267e-05,  0.0035101,  -0.010702,-0.00027202,   6.66e-05,    0.25002,   -0.36194,    0.14798,  0.0042211,  -0.010402,  0.0052034,   0.066327,    0.17996,     -0.111,   -0.03287,   0.012387,    -0.7764,     1.6064, -0.0013658,   -0.78677,     1.5966,   -0.20004,      0.111,   -0.03287
 0.00011264,  0.0049902,  -0.014321,-0.00037604, 0.00011863,    0.25069,   -0.34897,    0.16237,  0.0047301,  -0.010749,  0.0071534,   0.076645,    0.17996,     -0.111,   -0.03287,   0.014847,   -0.77165,     1.6076, -0.0016175,   -0.78405,     1.5958,   -0.20004,      0.111,   -0.03287
 0.00013668,  0.0066145,   -0.01781,-0.00048354, 0.00019017,    0.25145,   -0.31839,    0.17265,  0.0051368,  -0.010638,  0.0092829,   0.085983,    0.17996,     -0.111,   -0.03287,   0.017303,   -0.76689,     1.6087, -0.0018621,    -0.7813,     1.5949,   -0.20004,      0.111,   -0.03287
  0.0001573,  0.0083416,  -0.020994,-0.00058992,   0.000283,    0.25231,   -0.27391,    0.17924,   0.005416,  -0.010117,   0.011551,    0.09434,    0.17996,     -0.111,   -0.03287,   0.019756,   -0.76211,     1.6097, -0.0020995,   -0.77852,      1.594,   -0.20004,      0.111,   -0.03287
 0.00017382,   0.010135,  -0.023733,-0.00069108, 0.00039851,    0.25326,   -0.21888,    0.18259,  0.0055466, -0.0092319,    0.01392,    0.10172,    0.17996,     -0.111,   -0.03287,   0.022204,   -0.75732,     1.6107, -0.0023297,   -0.77571,      1.593,   -0.20004,      0.111,   -0.03287
0.00018594,  0.011961, -0.025922,-0.0007834,0.00053771,   0.25428,  -0.15638,   0.18318, 0.0055164,-0.0080293,  0.016359,   0.10812,   0.17996,    -0.111,  -0.03287,  0.024649,   -0.7525,    1.6116,-0.0025528,  -0.77287,     1.592,  -0.20004,     0.111,  -0.03287
 0.00019361,   0.013794,  -0.027486,-0.00086369, 0.00070131,    0.25536,  -0.089225,    0.18147,  0.0053238, -0.0065525,   0.018838,    0.11354,    0.17996,     -0.111,   -0.03287,   0.027092,   -0.74767,     1.6125, -0.0027688,   -0.76999,     1.5909,   -0.20004,      0.111,   -0.03287
 0.00019695,    0.01561,  -0.028378,-0.00092922, 0.00088969,    0.25649,  -0.020022,    0.17793,  0.0049775, -0.0048436,    0.02133,    0.11798,    0.17996,     -0.111,   -0.03287,   0.029532,   -0.74281,     1.6133, -0.0029775,   -0.76708,     1.5897,   -0.20004,      0.111,   -0.03287
 0.00019622,    0.01739,  -0.028578,-0.00097766,   0.001103,    0.25767,   0.048766,    0.17303,  0.0044953, -0.0029432,   0.023811,    0.12145,    0.17996,     -0.111,   -0.03287,   0.031971,   -0.73792,     1.6141, -0.0031791,   -0.76414,     1.5885,   -0.20004,      0.111,   -0.03287
 0.00019171,   0.019121,   -0.02809, -0.0010071,  0.0013411,    0.25889,    0.11479,    0.16723,  0.0039013,-0.00089021,   0.026258,    0.12394,    0.17996,     -0.111,   -0.03287,   0.034409,   -0.73304,     1.6149, -0.0033746,   -0.76118,     1.5873,   -0.20004,      0.111,   -0.03287
0.00018374,  0.020793, -0.026943, -0.001016, 0.0016037,   0.26013,   0.17575,   0.16098, 0.0032234,  0.001278,  0.028648,   0.12545,   0.17996,    -0.111,  -0.03287,  0.036847,  -0.72815,    1.6156,-0.0035643,  -0.75821,     1.586,  -0.20004,     0.111,  -0.03287
0.00017259,  0.022403, -0.025185,-0.0010032, 0.0018902,   0.26138,    0.2294,   0.15474, 0.0024898, 0.0035258,  0.030959,   0.12598,   0.17996,    -0.111,  -0.03287,  0.039286,  -0.72325,    1.6164, -0.003748,  -0.75522,    1.5848,  -0.20004,     0.111,  -0.03287
 0.00015851,   0.023951,  -0.022892,-0.00096795,  0.0021998,    0.26264,    0.27342,    0.14893,  0.0017266,  0.0058192,   0.033171,    0.12555,    0.17996,     -0.111,   -0.03287,   0.041727,   -0.71836,     1.6171, -0.0039259,   -0.75223,     1.5835,   -0.20004,      0.111,   -0.03287
 0.00014168,    0.02544,  -0.020158,-0.00090976,  0.0025315,     0.2639,    0.30544,    0.14397, 0.00095523,  0.0081259,   0.035261,    0.12413,    0.17996,     -0.111,   -0.03287,   0.044169,   -0.71345,     1.6178, -0.0040982,   -0.74922,     1.5822,   -0.20004,      0.111,   -0.03287
 0.0001222,   0.02688, -0.017104,-0.0008285, 0.0028841,   0.26514,   0.32297,   0.14025, 0.0001913,  0.010415,  0.037205,   0.12175,   0.17996,    -0.111,  -0.03287,  0.046614,  -0.70855,    1.6186, -0.004265,   -0.7462,    1.5809,  -0.20004,     0.111,  -0.03287
 0.00010012,   0.028282,  -0.013875,-0.00072435,  0.0032561,    0.26635,     0.3233,    0.13815,-0.00055587,   0.012659,   0.038978,    0.11839,    0.17996,     -0.111,   -0.03287,   0.049062,   -0.70364,     1.6193, -0.0044261,   -0.74317,     1.5796,   -0.20004,      0.111,   -0.03287
 7.5381e-05,   0.029663,  -0.010643,-0.00059776,  0.0036459,    0.26754,    0.30352,    0.13802, -0.0012821,   0.014829,   0.040552,    0.11406,    0.17996,     -0.111,   -0.03287,   0.051513,   -0.69872,       1.62, -0.0045818,   -0.74012,     1.5783,   -0.20004,      0.111,   -0.03287
  4.786e-05,   0.031043, -0.0076083,-0.00044947,  0.0040514,    0.26868,    0.26039,    0.14016, -0.0019858,   0.016901,   0.041895,    0.10876,    0.17996,     -0.111,   -0.03287,   0.053968,    -0.6938,     1.6208, -0.0047319,   -0.73707,      1.577,   -0.20004,      0.111,   -0.03287
 1.7324e-05,   0.032445, -0.0050054,-0.00028046,  0.0044704,    0.26977,    0.19031,    0.14486, -0.0026633,   0.018851,   0.042973,     0.1025,    0.17996,     -0.111,   -0.03287,   0.056428,   -0.68887,     1.6215, -0.0048766,     -0.734,     1.5757,   -0.20004,      0.111,   -0.03287
-1.6577e-05,   0.033893, -0.0031034,-9.1953e-05,  0.0049001,    0.27079,   0.089228,    0.15236, -0.0033027,   0.020658,   0.043747,   0.095264,    0.17996,     -0.111,   -0.03287,   0.058892,   -0.68393,     1.6223, -0.0050159,   -0.73092,     1.5744,   -0.20004,      0.111,   -0.03287
-5.4353e-05,   0.035417, -0.0022124, 0.00011462,  0.0053376,    0.27174,  -0.047419,    0.16286, -0.0038748,   0.022301,   0.044171,   0.087067,    0.17996,     -0.111,   -0.03287,   0.061362,   -0.67898,     1.6231, -0.0051498,   -0.72783,     1.5731,   -0.20004,      0.111,   -0.03287
-5.4353e-05,   0.035417, -0.0022124, 0.00011462,  0.0053376,    0.27174,  -0.047419,    0.16286, -0.0038748,   0.022301,   0.044171,   0.087067,          0,       -0.8,        1.7,    0.20701,    0.13259,         -0,   -0.19301,   -0.10775,         -0,          0,       -0.8,        1.7
-9.6731e-05,   0.037045, -0.0026881, 0.00033764,  0.0057793,    0.27261,  -0.014696,    0.11916, -0.0038432,   0.023613,   0.041707,   0.080533,  -0.001125,    -0.7967,     1.6961,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,  0.0014615,   -0.79909,     1.6949
-0.00013839,   0.038237, -0.0028366, 0.00057377,  0.0061964,    0.27342,  0.0091182,   0.077918, -0.0038493,   0.024793,   0.039321,   0.074277, -0.0022431,   -0.79339,     1.6921,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,  0.0029162,   -0.79816,     1.6897
-0.00017913,   0.039016, -0.0027469,  0.0008217,  0.0065896,    0.27416,   0.025625,   0.039218, -0.0038546,   0.025834,   0.037022,     0.0683, -0.0033544,   -0.79008,     1.6881,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,  0.0043642,   -0.79721,     1.6845
-0.00021878,   0.039408, -0.0024922,    0.00108,  0.0069598,    0.27485,   0.036209,  0.0031461, -0.0038356,   0.026734,   0.034815,   0.062601, -0.0044589,   -0.78676,     1.6841,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,  0.0058057,   -0.79624,     1.6793
-0.00025724,   0.039439, -0.0021317,  0.0013474,   0.007308,    0.27547,   0.042065,  -0.030218, -0.0037802,   0.027487,   0.032706,    0.05718,  -0.005557,   -0.78343,     1.6801,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,  0.0072409,   -0.79524,      1.674
-0.00029443,   0.039137, -0.0017125,  0.0016222,   0.007635,    0.27604,   0.044215,  -0.060801,  -0.003684,   0.028089,   0.030697,   0.052038, -0.0066488,   -0.78008,      1.676,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,  0.0086702,   -0.79422,     1.6687
-0.00033026,   0.038529, -0.0012717,  0.0019031,   0.007942,    0.27656,   0.043531,  -0.088536, -0.0035483,   0.028537,    0.02879,   0.047175, -0.0077345,   -0.77673,     1.6719,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,   0.010094,   -0.79317,     1.6634
-0.00036464,   0.037643,-0.00083775,  0.0021885,  0.0082299,    0.27704,   0.040753,   -0.11337, -0.0033779,   0.028829,   0.026987,    0.04259, -0.0088141,   -0.77337,     1.6677,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,   0.011512,    -0.7921,      1.658
-0.00039749,    0.03651,-0.00043146,  0.0024768,  0.0084998,    0.27746,   0.036504,   -0.13524, -0.0031798,   0.028961,   0.025288,   0.038284, -0.0098879,   -0.76998,     1.6635,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,   0.012925,   -0.79099,     1.6526
-0.00042873,   0.035157,-6.7562e-05,  0.0027664,  0.0087526,    0.27784,   0.031307,   -0.15411, -0.0029613,   0.028932,   0.023692,   0.034256,  -0.010956,   -0.76658,     1.6593,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,   0.014332,   -0.78986,     1.6471
-0.00045825,   0.033616, 0.00024447,  0.0030557,  0.0089896,    0.27819,   0.025595,   -0.16995, -0.0027303,    0.02874,   0.022199,   0.030508,  -0.012019,   -0.76317,      1.655,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,   0.015735,    -0.7887,     1.6416
-0.00048599,   0.031917, 0.00049949,  0.0033431,  0.0092116,    0.27849,   0.019722,   -0.18273, -0.0024934,   0.028383,   0.020807,   0.027038,  -0.013076,   -0.75973,     1.6507,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,   0.017134,    -0.7875,     1.6361
-0.00051185,   0.030089, 0.00069589,   0.003627,  0.0094196,    0.27876,   0.013975,   -0.19244, -0.0022567,    0.02786,   0.019515,   0.023847,  -0.014128,   -0.75627,     1.6463,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,   0.018528,   -0.78628,     1.6305
-0.00053577,   0.028165, 0.00083492,  0.0039056,  0.0096148,      0.279,  0.0085803,   -0.19908, -0.0020248,   0.027172,   0.018319,   0.020935,  -0.015177,   -0.75282,     1.6419,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,   0.019919,   -0.78504,     1.6248
-0.00055768,   0.026174,  0.0009201,  0.0041773,   0.009798,    0.27921,  0.0037115,   -0.20264, -0.0018012,   0.026317,   0.017219,   0.018303,  -0.016222,   -0.74936,     1.6375,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,   0.021307,    -0.7838,     1.6192
-0.00057757,   0.024148,  0.0009567,  0.0044404,  0.0099702,    0.27939,-0.00050498,   -0.20315,  -0.001588,   0.025295,   0.016211,    0.01595,  -0.017263,    -0.7459,     1.6331,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,   0.022693,   -0.78255,     1.6136
-0.0005954,  0.022116,0.00095122, 0.0046934,  0.010132,   0.27955,-0.0039853,  -0.20064,-0.0013865,  0.024109,  0.015293,  0.013876, -0.018302,  -0.74245,    1.6287,   0.20701,   0.13259,         0,  -0.19301,  -0.10775,         0,  0.024078,  -0.78129,    1.6079
-0.00061117,    0.02011, 0.00091102,  0.0049345,   0.010285,    0.27969, -0.0066842,   -0.19513,  -0.001197,   0.022757,   0.014463,   0.012082,  -0.019337,   -0.73899,     1.6243,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,    0.02546,   -0.78003,     1.6023
-0.00062492,   0.018159,  0.0008439,   0.005162,    0.01043,    0.27981, -0.0085926,   -0.18667,  -0.001019,   0.021241,   0.013717,   0.010567,   -0.02037,   -0.73554,     1.6199,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,   0.026841,   -0.77876,     1.5967
-0.00063669,   0.016292, 0.00075776,  0.0053745,   0.010567,    0.27992, -0.0097359,   -0.17533,-0.00085181,   0.019564,   0.013053,  0.0093326,  -0.021401,   -0.73209,     1.6155,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,   0.028221,   -0.77749,      1.591
-0.00064654,   0.014539, 0.00066024,  0.0055701,   0.010698,    0.28001,  -0.010173,   -0.16116,-0.00069462,   0.017726,   0.012468,   0.008378,   -0.02243,   -0.72863,     1.6111,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,   0.029601,   -0.77621,     1.5854
-0.00065455,   0.012927, 0.00055839,  0.0057474,   0.010822,    0.28009, -0.0099961,   -0.14425,-0.00054656,   0.015731,   0.011959,  0.0077035,  -0.023456,   -0.72518,     1.6068,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,    0.03098,   -0.77493,     1.5797
-0.00066082,   0.011485, 0.00045835,  0.0059047,   0.010942,    0.28017, -0.0093332,   -0.12468,-0.00040706,    0.01358,   0.011522,  0.0073092,  -0.024481,   -0.72172,     1.6024,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,   0.032358,   -0.77364,     1.5741
-0.00066546,   0.010238, 0.00036497,  0.0060405,   0.011057,    0.28024, -0.0083483,   -0.10255,-0.00027593,   0.011278,   0.011155,  0.0071952,  -0.025505,   -0.71827,      1.598,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,   0.033737,   -0.77235,     1.5684
 -0.0006686,  0.0092123, 0.00028145,  0.0061532,   0.011169,    0.28032, -0.0072452,  -0.077971,-0.00015339,  0.0088263,   0.010853,  0.0073617,  -0.026527,   -0.71481,     1.5936,    0.20701,    0.13259,          0,   -0.19301,   -0.10775,          0,   0.035116,   -0.77105,     1.5627
 -0.0006686,  0.0092123, 0.00028145,  0.0061532,   0.011169,    0.28032, -0.0072452,  -0.077971,-0.00015339,  0.0088263,   0.010853,  0.0073617,    0.20663,   -0.10735,         -0,          0,       -0.8,        1.7,          0,       -0.8,        1.7,   -0.19328,    0.13242,         -0
-0.00067035,  0.0084326, 0.00020898,  0.0062415,   0.011277,    0.28039, -0.0047614,  -0.075772,-7.4742e-05,  0.0084443,   0.010392,  0.0078552,    0.20663,   -0.10735,          0, 0.00020998,   -0.80029,      1.701,-0.00020998,   -0.80075,      1.701,   -0.19328,    0.13242,          0
-0.00067126,  0.0076749, 0.00016136,  0.0063259,   0.011381,    0.28047, -0.0029959,  -0.072708,-4.8354e-06,  0.0080304,  0.0099468,   0.008584,    0.20663,   -0.10735,          0,  0.0004128,   -0.80057,      1.702, -0.0004128,   -0.80149,      1.702,   -0.19328,    0.13242,          0
