dt
1 1 1 1 
status_dur
 0.060  0.310  0.060  0.310 
body_state 
 0.000  0.000  0.000  0.001  0.000  0.250  0.000  0.000  0.000  0.010  0.000  0.000 
jnt_angle
-0.044 -0.745  1.813  0.044 -0.745  1.813 -0.044 -0.829  1.823  0.044 -0.829  1.823 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.220  0.100  0.000  0.220 -0.100  0.000 -0.180  0.100  0.000 -0.180 -0.100  0.000 
foot_velocities
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
grf
 0.000  0.000 22.500  0.000  0.000 22.500  0.000  0.000 22.500  0.000  0.000 22.500 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
1 1 1 1 
status_dur
 0.060  0.310  0.060  0.310 
body_state 
 0.000  0.000  0.000  0.001  0.000  0.250  0.000  0.000  0.000  0.012  0.000  0.000 
jnt_angle
-0.044 -0.750  1.825  0.044 -0.746  1.814 -0.044 -0.835  1.835  0.044 -0.831  1.823 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.220  0.100  0.002  0.220 -0.100  0.000 -0.180  0.100  0.002 -0.180 -0.100  0.000 
foot_velocities
 0.031  0.000  0.353  0.000  0.000  0.000  0.031  0.000  0.353  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.002  0.000  0.250  0.000  0.000  0.000  0.014  0.000  0.000 
jnt_angle
-0.045 -0.761  1.857  0.044 -0.748  1.814 -0.045 -0.848  1.866  0.044 -0.832  1.823 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.221  0.100  0.007  0.220 -0.100  0.000 -0.179  0.100  0.007 -0.180 -0.100  0.000 
foot_velocities
 0.059  0.000  0.645  0.000  0.000  0.000  0.059  0.000  0.645  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.002  0.000  0.250  0.000  0.000  0.000  0.016  0.000  0.000 
jnt_angle
-0.047 -0.777  1.903  0.044 -0.750  1.814 -0.047 -0.867  1.913  0.044 -0.834  1.823 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.221  0.100  0.015  0.220 -0.100  0.000 -0.179  0.100  0.015 -0.180 -0.100  0.000 
foot_velocities
 0.085  0.000  0.875  0.000  0.000  0.000  0.085  0.000  0.875  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.002  0.000  0.250  0.000  0.000  0.000  0.018  0.000  0.000 
jnt_angle
-0.049 -0.796  1.962  0.044 -0.752  1.815 -0.049 -0.889  1.972  0.044 -0.836  1.824 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.222  0.100  0.024  0.220 -0.100  0.000 -0.178  0.100  0.024 -0.180 -0.100  0.000 
foot_velocities
 0.108  0.000  1.044  0.000  0.000  0.000  0.108  0.000  1.044  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.003  0.000  0.250  0.000  0.000  0.000  0.020  0.000  0.000 
jnt_angle
-0.051 -0.815  2.026  0.044 -0.754  1.815 -0.051 -0.913  2.038  0.044 -0.839  1.824 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.224  0.100  0.035  0.220 -0.100  0.000 -0.176  0.100  0.035 -0.180 -0.100  0.000 
foot_velocities
 0.128  0.000  1.152  0.000  0.000  0.000  0.128  0.000  1.152  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.004  0.000  0.250  0.000  0.000  0.000  0.022  0.000  0.000 
jnt_angle
-0.054 -0.832  2.094  0.044 -0.757  1.815 -0.054 -0.936  2.107  0.044 -0.841  1.824 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.225  0.100  0.047  0.220 -0.100  0.000 -0.175  0.100  0.047 -0.180 -0.100  0.000 
foot_velocities
 0.146  0.000  1.198  0.000  0.000  0.000  0.146  0.000  1.198  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.004  0.000  0.250  0.000  0.000  0.000  0.024  0.000  0.000 
jnt_angle
-0.058 -0.846  2.162  0.044 -0.760  1.816 -0.058 -0.957  2.175  0.044 -0.844  1.824 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.226  0.100  0.059  0.220 -0.100  0.000 -0.174  0.100  0.059 -0.180 -0.100  0.000 
foot_velocities
 0.162  0.000  1.183  0.000  0.000  0.000  0.162  0.000  1.183  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.005  0.000  0.250  0.000  0.000  0.000  0.026  0.000  0.000 
jnt_angle
-0.061 -0.857  2.225  0.044 -0.763  1.817 -0.061 -0.974  2.239  0.044 -0.847  1.824 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.228  0.100  0.070  0.220 -0.100  0.000 -0.172  0.100  0.070 -0.180 -0.100  0.000 
foot_velocities
 0.174  0.000  1.106  0.000  0.000  0.000  0.174  0.000  1.106  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.006  0.000  0.250  0.000  0.000  0.000  0.028  0.000  0.000 
jnt_angle
-0.065 -0.862  2.281  0.044 -0.766  1.817 -0.065 -0.986  2.297  0.044 -0.850  1.824 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.230  0.100  0.081  0.220 -0.100  0.000 -0.170  0.100  0.081 -0.180 -0.100  0.000 
foot_velocities
 0.185  0.000  0.968  0.000  0.000  0.000  0.185  0.000  0.968  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.007  0.000  0.250  0.000  0.000  0.000  0.030  0.000  0.000 
jnt_angle
-0.068 -0.863  2.328  0.044 -0.770  1.817 -0.068 -0.994  2.345  0.044 -0.854  1.824 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.232  0.100  0.090  0.220 -0.100  0.000 -0.168  0.100  0.090 -0.180 -0.100  0.000 
foot_velocities
 0.193  0.000  0.768  0.000  0.000  0.000  0.193  0.000  0.768  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.007  0.000  0.250  0.000  0.000  0.000  0.032  0.000  0.000 
jnt_angle
-0.071 -0.860  2.361  0.044 -0.774  1.818 -0.070 -0.996  2.379  0.044 -0.857  1.824 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.234  0.100  0.096  0.220 -0.100  0.000 -0.166  0.100  0.096 -0.180 -0.100  0.000 
foot_velocities
 0.198  0.000  0.507  0.000  0.000  0.000  0.198  0.000  0.507  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.009  0.000  0.250  0.000  0.000  0.000  0.034  0.000  0.000 
jnt_angle
-0.072 -0.854  2.378  0.044 -0.778  1.819 -0.072 -0.993  2.397  0.044 -0.861  1.824 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.236  0.100  0.100  0.220 -0.100  0.000 -0.164  0.100  0.100 -0.180 -0.100  0.000 
foot_velocities
 0.200  0.000  0.184  0.000  0.000  0.000  0.200  0.000  0.184  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.009  0.000  0.250  0.000  0.000  0.000  0.036  0.000  0.000 
jnt_angle
-0.072 -0.847  2.377  0.044 -0.782  1.819 -0.072 -0.986  2.397  0.044 -0.865  1.824 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.238  0.100  0.100  0.220 -0.100  0.000 -0.162  0.100  0.100 -0.180 -0.100  0.000 
foot_velocities
 0.200  0.000 -0.184  0.000  0.000  0.000  0.200  0.000 -0.184  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.011  0.000  0.250  0.000  0.000  0.000  0.038  0.000  0.000 
jnt_angle
-0.071 -0.840  2.357  0.044 -0.787  1.820 -0.071 -0.975  2.377  0.044 -0.870  1.824 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.240  0.100  0.096  0.220 -0.100  0.000 -0.160  0.100  0.096 -0.180 -0.100  0.000 
foot_velocities
 0.198  0.000 -0.507  0.000  0.000  0.000  0.198  0.000 -0.507  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.012  0.000  0.250  0.000  0.000  0.000  0.040  0.000  0.000 
jnt_angle
-0.068 -0.831  2.321  0.044 -0.792  1.820 -0.068 -0.962  2.342  0.044 -0.874  1.824 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.242  0.100  0.090  0.220 -0.100  0.000 -0.158  0.100  0.090 -0.180 -0.100  0.000 
foot_velocities
 0.193  0.000 -0.768  0.000  0.000  0.000  0.193  0.000 -0.768  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.013  0.000  0.250  0.000  0.000  0.000  0.042  0.000  0.000 
jnt_angle
-0.065 -0.821  2.273  0.044 -0.797  1.821 -0.065 -0.946  2.293  0.044 -0.879  1.824 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.243  0.100  0.081  0.220 -0.100  0.000 -0.157  0.100  0.081 -0.180 -0.100  0.000 
foot_velocities
 0.185  0.000 -0.968  0.000  0.000  0.000  0.185  0.000 -0.968  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.014  0.000  0.250  0.000  0.000  0.000  0.044  0.000  0.000 
jnt_angle
-0.061 -0.808  2.216  0.044 -0.802  1.821 -0.061 -0.926  2.235  0.044 -0.884  1.824 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.245  0.100  0.070  0.220 -0.100  0.000 -0.155  0.100  0.070 -0.180 -0.100  0.000 
foot_velocities
 0.174  0.000 -1.106  0.000  0.000  0.000  0.174  0.000 -1.106  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.015  0.000  0.250  0.000  0.000  0.000  0.046  0.000  0.000 
jnt_angle
-0.058 -0.793  2.151  0.044 -0.807  1.822 -0.058 -0.905  2.170  0.044 -0.889  1.824 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.247  0.100  0.059  0.220 -0.100  0.000 -0.153  0.100  0.059 -0.180 -0.100  0.000 
foot_velocities
 0.162  0.000 -1.183  0.000  0.000  0.000  0.162  0.000 -1.183  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.017  0.000  0.250  0.000  0.000  0.000  0.048  0.000  0.000 
jnt_angle
-0.054 -0.776  2.083  0.044 -0.813  1.822 -0.054 -0.881  2.101  0.044 -0.894  1.824 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.249  0.100  0.047  0.220 -0.100  0.000 -0.151  0.100  0.047 -0.180 -0.100  0.000 
foot_velocities
 0.146  0.000 -1.198  0.000  0.000  0.000  0.146  0.000 -1.198  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.018  0.000  0.250  0.000  0.000  0.000  0.050  0.000  0.000 
jnt_angle
-0.051 -0.758  2.015  0.044 -0.819  1.823 -0.051 -0.858  2.033  0.044 -0.900  1.823 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.250  0.100  0.035  0.220 -0.100  0.000 -0.150  0.100  0.035 -0.180 -0.100  0.000 
foot_velocities
 0.128  0.000 -1.152  0.000  0.000  0.000  0.128  0.000 -1.152  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.020  0.000  0.250  0.000  0.000  0.000  0.052  0.000  0.000 
jnt_angle
-0.049 -0.740  1.950  0.044 -0.825  1.823 -0.049 -0.835  1.967  0.044 -0.905  1.823 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.251  0.100  0.024  0.220 -0.100  0.000 -0.149  0.100  0.024 -0.180 -0.100  0.000 
foot_velocities
 0.108  0.000 -1.044  0.000  0.000  0.000  0.108  0.000 -1.044  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.021  0.000  0.250  0.000  0.000  0.000  0.054  0.000  0.000 
jnt_angle
-0.047 -0.724  1.893  0.044 -0.831  1.823 -0.047 -0.816  1.909  0.044 -0.911  1.823 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.252  0.100  0.015  0.220 -0.100  0.000 -0.148  0.100  0.015 -0.180 -0.100  0.000 
foot_velocities
 0.085  0.000 -0.875  0.000  0.000  0.000  0.085  0.000 -0.875  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.023  0.000  0.250  0.000  0.000  0.000  0.056  0.000  0.000 
jnt_angle
-0.045 -0.712  1.847  0.044 -0.837  1.824 -0.045 -0.801  1.862  0.044 -0.917  1.822 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.253  0.100  0.007  0.220 -0.100  0.000 -0.147  0.100  0.007 -0.180 -0.100  0.000 
foot_velocities
 0.059  0.000 -0.645  0.000  0.000  0.000  0.059  0.000 -0.645  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.024  0.000  0.250  0.000  0.000  0.000  0.058  0.000  0.000 
jnt_angle
-0.044 -0.706  1.817  0.044 -0.844  1.824 -0.044 -0.793  1.831  0.044 -0.924  1.822 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.253  0.100  0.002  0.220 -0.100  0.000 -0.147  0.100  0.002 -0.180 -0.100  0.000 
foot_velocities
 0.031  0.000 -0.353  0.000  0.000  0.000  0.031  0.000 -0.353  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.026  0.000  0.250  0.000  0.000  0.000  0.060  0.000  0.000 
jnt_angle
-0.044 -0.709  1.807  0.044 -0.851  1.824 -0.044 -0.795  1.820  0.044 -0.930  1.821 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.253  0.100  0.000  0.220 -0.100  0.000 -0.147  0.100  0.000 -0.180 -0.100  0.000 
foot_velocities
 0.000  0.000 -0.000  0.000  0.000  0.000  0.000  0.000 -0.000  0.000  0.000  0.000 
grf
 0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
0 1 0 1 
status_dur
 0.250  0.310  0.250  0.310 
body_state 
 0.000  0.000  0.000  0.028  0.000  0.250  0.000  0.000  0.000  0.062  0.000  0.000 
jnt_angle
-0.044 -0.717  1.808  0.044 -0.861  1.836 -0.044 -0.802  1.821  0.044 -0.941  1.832 
jnt_vel
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
foot_placements
 0.253  0.100  0.000  0.221 -0.100  0.002 -0.147  0.100  0.000 -0.179 -0.100  0.002 
foot_velocities
 0.000  0.000  0.000  0.090  0.000  0.353  0.000  0.000  0.000  0.090  0.000  0.353 
grf
 0.000  0.000 45.000  0.000  0.000  0.000  0.000  0.000 45.000  0.000  0.000  0.000 
torque
 0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 
contact
1 0 1 0 
status_dur
 0.250  0.250  0.250  0.250 
body_state 
 0.000  0.000  0.000  0.029  0.000  0.250  0.000  0.000  0.000  0.064  0.000  0.000 
jnt_angle
-0.044 -0.724  1.810  0.045 -0.877  1.867 -0.044 -0.810  1.822  0.045 -0.958  1.863 
jnt_vel
