 -0.0015515,-0.00059158,    0.24187,   0.002927,  -0.010655,   0.012436,  -0.031968,    0.93261,    -1.9406,  -0.012328,    0.95244,    -2.0684, -0.0067603,     0.9548,    -2.0823,   0.026058,    0.96259,    -1.9354,  -0.039962,  -0.029166,    0.33209,   0.023992,   -0.14155,   0.022223,   -0.40655,   -0.47387,     2.5239,   0.097212,   -0.86073,     2.0256,    0.13512,   -0.79726,      1.823,   -0.13925,   -0.16749,     2.5736
 -0.0019511,-0.00088324,    0.24519,  0.0031669,  -0.012071,   0.012659,  -0.036034,    0.92787,    -1.9154,  -0.011356,    0.94384,    -2.0481,  -0.005409,    0.94683,    -2.0641,   0.024665,    0.96091,    -1.9097,  -0.045946,  -0.034109,    0.33133,   0.023727,   -0.12753, -0.0063046,   -0.45022,   -0.43457,     2.5194,    0.14571,   -0.90255,     2.0204,    0.18252,    -0.8486,     1.8443,   -0.21625,   -0.12714,     2.5677
-0.0024105,-0.0012243,    0.2485, 0.0034042, -0.013346,  0.012596, -0.040536,   0.92353,   -1.8902,-0.0098986,   0.93481,   -2.0279,-0.0035839,   0.93835,   -2.0457,  0.022503,   0.95964,    -1.884, -0.052119, -0.038905,   0.32698,  0.024669,  -0.11218, -0.033651,  -0.49729,  -0.39335,    2.5325,   0.19023,  -0.93574,    1.9938,   0.22828,  -0.89431,    1.8472,  -0.28736, -0.084598,    2.5792
-0.0029317,-0.0016134,   0.25177, 0.0036509, -0.014468,  0.012259, -0.045509,   0.91959,   -1.8648,-0.0079963,   0.92545,    -2.008, -0.001301,    0.9294,   -2.0272,  0.019629,    0.9588,   -1.8582, -0.058331, -0.043538,   0.31915,  0.026987, -0.098114, -0.059525,  -0.55319,  -0.31441,    2.4277,   0.23054,  -0.95817,    1.9489,   0.27237,   -0.9301,    1.8295,  -0.34818,4.2835e-05,    2.4745
 -0.003515,-0.0020488,   0.25496, 0.0039207, -0.015449,  0.011664, -0.051041,   0.91645,   -1.8406,-0.0056909,   0.91587,   -1.9885, 0.0014226,    0.9201,   -2.0089,  0.016147,    0.9588,   -1.8335,  -0.06461, -0.047974,   0.30829,  0.030631, -0.084487, -0.083433,  -0.61024,  -0.23049,     2.331,    0.2663,  -0.97135,    1.8867,   0.31418,   -0.9582,    1.7944,  -0.40143,  0.089878,     2.378
-0.0041611,-0.0025285,   0.25805,  0.004227, -0.016294,  0.010829, -0.057143,   0.91414,   -1.8173,-0.0030279,   0.90616,   -1.9696, 0.0045644,   0.91052,   -1.9909,  0.012133,   0.95969,   -1.8097, -0.070908, -0.052189,   0.29463,  0.035567, -0.072043,  -0.10478,  -0.66933,  -0.14584,    2.2421,   0.29711,  -0.97514,    1.8087,   0.35313,  -0.97781,    1.7422,  -0.44615,   0.17986,    2.2899
 -0.0048702, -0.0030504,    0.26099,  0.0045827,  -0.017014,  0.0097816,  -0.063837,    0.91268,    -1.7948,-5.6808e-05,    0.89641,    -1.9515,  0.0080958,    0.90074,    -1.9735,  0.0076714,    0.96149,    -1.7868,   -0.07715,  -0.056158,    0.27834,   0.041697,  -0.061717,   -0.12312,   -0.73033,  -0.060633,     2.1603,    0.32269,   -0.96906,     1.7163,    0.38874,   -0.98752,     1.6725,   -0.48125,    0.26872,     2.2097
-0.0056417, -0.003612,   0.26378, 0.0049997, -0.017631, 0.0085505,  -0.07114,   0.91208,   -1.7732, 0.0031701,   0.88672,   -1.9343,  0.011983,   0.89087,   -1.9568, 0.0028589,   0.96418,   -1.7647, -0.083239, -0.059841,   0.25948,  0.048866, -0.054538,  -0.13779,  -0.79231,   0.02501,    2.0862,   0.34258,   -0.9524,    1.6106,   0.42025,  -0.98554,    1.5845,  -0.50552,   0.35627,     2.138
-0.0064741,-0.0042104,   0.26637, 0.0054883, -0.018177, 0.0071725, -0.079063,   0.91233,   -1.7524, 0.0065959,   0.87719,   -1.9182,  0.016186,   0.88101,   -1.9409,-0.0021963,   0.96774,   -1.7433, -0.089056, -0.063182,   0.23808,  0.056851, -0.051638,  -0.14791,  -0.85432,   0.11125,    2.0189,   0.35601,  -0.92418,    1.4924,   0.44655,  -0.96978,    1.4768,  -0.51683,   0.44189,    2.0739
-0.0073647,-0.0048422,   0.26875, 0.0060569, -0.018693, 0.0056934, -0.087606,   0.91344,   -1.7322,  0.010156,   0.86795,   -1.9033,  0.020651,   0.87131,   -1.9262,-0.0073646,   0.97216,   -1.7226,  -0.09445, -0.066097,   0.21408,  0.065334, -0.054333,  -0.15221,  -0.91466,   0.19888,    1.9589,   0.36178,  -0.88304,    1.3621,   0.46604,  -0.93751,    1.3473,  -0.51245,   0.52468,    2.0181
-0.0083092,-0.0055032,   0.27089, 0.0067102, -0.019237, 0.0041713, -0.096753,   0.91543,   -1.7126,  0.013774,   0.85912,   -1.8897,  0.025312,   0.86194,   -1.9127, -0.012489,   0.97741,   -1.7024, -0.099228, -0.068465,   0.18733,  0.073894, -0.064139,   -0.1488,  -0.97053,   0.28844,    1.9059,   0.35799,  -0.82716,    1.2199,   0.47628,  -0.88543,    1.1933,  -0.48849,   0.60404,    1.9703
-0.0093015,-0.0061878,   0.27277, 0.0074491, -0.019878, 0.0026832,  -0.10646,   0.91831,   -1.6935,  0.017354,   0.85085,   -1.8775,  0.030074,   0.85308,   -1.9008, -0.017374,   0.98345,   -1.6827,  -0.10314, -0.070109,   0.15759,   0.08197, -0.082683,  -0.13479,   -1.0171,   0.38098,    1.8599,   0.34164,  -0.75414,    1.0651,   0.47361,  -0.80969,    1.0116,   -0.4397,   0.67822,    1.9309
 -0.010333,-0.0068889,   0.27434, 0.0082688, -0.020705, 0.0013353,  -0.11663,   0.92212,   -1.6749,   0.02077,   0.84331,   -1.8668,   0.03481,   0.84499,   -1.8907, -0.021771,   0.99023,   -1.6634,   -0.1059, -0.070775,   0.12447,  0.088824,  -0.11139,  -0.10547,   -1.0448,   0.47658,    1.8209,   0.30775,  -0.66103,   0.89555,   0.45214,  -0.70629,   0.79866,  -0.35976,   0.74305,    1.8999
 -0.011392,-0.0075967,   0.27559, 0.0091571, -0.021819,0.00028063,  -0.12708,   0.92689,   -1.6567,  0.023847,    0.8367,   -1.8579,  0.039332,   0.83792,   -1.8827, -0.025369,   0.99766,   -1.6444,  -0.10715, -0.070099,  0.087361,  0.093385,   -0.1503, -0.052416,   -1.0295,   0.56555,    1.7871,   0.24757,  -0.54456,   0.70493,   0.40162,  -0.57286,   0.55192,  -0.24663,   0.78117,    1.8755
  -0.012463, -0.0082976,    0.27646,   0.010091,  -0.023322,-0.00024353,   -0.13737,    0.93255,    -1.6389,   0.026323,    0.83125,    -1.8508,   0.043348,     0.8322,    -1.8772,  -0.027835,     1.0055,    -1.6256,   -0.10682,  -0.067573,   0.044992,   0.093369,   -0.19232,   0.038799,    -0.8804,    0.56363,     1.7477,    0.14704,   -0.40422,    0.47248,    0.30421,   -0.41692,     0.2744,   -0.13149,    0.69092,     1.8388
 -0.013532,-0.0089734,   0.27691,  0.011025, -0.025245,0.00014446,  -0.14618,   0.93818,   -1.6214,  0.027794,   0.82721,   -1.8461,   0.04639,   0.82803,   -1.8744,  -0.02915,    1.0124,   -1.6072,  -0.10752, -0.063701, -0.007579,  0.081268,  -0.17697,  0.091119,  0.035763, 0.0053668, 0.0019036,  0.093296,   -0.2819,   0.11771,   0.23375,  -0.31325, -0.017359,  0.020132, -0.018514, 0.0036526
 -0.013532,-0.0089734,   0.27691,  0.011025, -0.025245,0.00014446,  -0.14618,   0.93818,   -1.6214,  0.027794,   0.82721,   -1.8461,   0.04639,   0.82803,   -1.8744,  -0.02915,    1.0124,   -1.6072,  -0.10758, -0.063717,-0.0063979,  0.080687,  -0.16046,  0.060741,   0.13233,  -0.30924,   0.10565,   0.11998,  -0.29825,   0.11554,   0.23939,  -0.33234,-0.0067804,   0.23807,   0.12561,  -0.55497
 -0.014607,-0.0096105,   0.27685,  0.011832,  -0.02685,0.00075186,  -0.14485,   0.93509,   -1.6203,  0.028993,   0.82423,    -1.845,  0.048784,    0.8247,   -1.8745, -0.026769,    1.0136,   -1.6128, -0.097103, -0.055208,  0.023366,  0.042112, -0.012128, 0.0071189,   0.17884,  -0.41433,   0.11416,  0.025878,  -0.26014,   0.87127,  -0.34141,   0.15992,    1.0036,   0.23355,  -0.26395,   -0.1072
 -0.015578, -0.010163,   0.27708,  0.012253, -0.026971,0.00082305,  -0.14306,   0.93095,   -1.6192,  0.029252,   0.82163,   -1.8362,   0.04537,    0.8263,   -1.8644, -0.024433,     1.011,   -1.6139, -0.088179,  -0.04782,  0.040576,  0.023565,  0.053104, -0.035702,   0.20779,  -0.45741,   0.14358, -0.018677,  -0.20707,   0.86274,   -0.3946,   0.24112,   0.98625,   0.23541,  -0.44717,    0.1372
  -0.01646, -0.010641,   0.27749,  0.012488,  -0.02644,0.00046603,  -0.14099,   0.92637,   -1.6178,  0.029065,   0.81955,   -1.8276,  0.041424,   0.82871,   -1.8546, -0.022079,    1.0065,   -1.6125, -0.079949, -0.041146,  0.051383,  0.012376,  0.081351, -0.048158,   0.20519,  -0.47436,   0.18529, -0.051284,  -0.17958,   0.86102,  -0.35923,   0.23886,   0.97103,    0.2141,  -0.53114,   0.27812
   -0.01726,  -0.011052,      0.278,   0.012612,  -0.025626,-1.5551e-05,   -0.13893,    0.92163,    -1.6159,   0.028553,    0.81776,     -1.819,   0.037832,     0.8311,    -1.8449,  -0.019938,     1.0012,    -1.6097,  -0.072335,  -0.035164,   0.057841,  0.0050015,   0.091882,  -0.048736,    0.19051,   -0.47446,    0.22277,  -0.065787,   -0.16928,    0.86881,   -0.31197,     0.2158,    0.96524,    0.18608,    -0.5634,    0.36067
  -0.017983,  -0.011404,    0.27858,   0.012662,  -0.024707,-0.00050291,   -0.13703,    0.91688,    -1.6137,   0.027895,    0.81607,    -1.8103,   0.034712,    0.83326,    -1.8352,  -0.018078,    0.99558,    -1.6061,  -0.065318,  -0.029789,   0.061017, -3.703e-05,   0.093862,  -0.045488,    0.17201,   -0.46275,    0.24898,  -0.068172,   -0.17023,    0.88639,   -0.27028,    0.18375,    0.96983,    0.15827,   -0.56676,    0.40652
  -0.018636,  -0.011702,    0.27919,   0.012662,  -0.023769,-0.00095779,   -0.13531,    0.91226,    -1.6112,   0.027213,    0.81436,    -1.8015,   0.032009,     0.8351,    -1.8255,  -0.016495,    0.98991,     -1.602,  -0.058879,  -0.024927,   0.061626, -0.0035637,   0.091747,  -0.041486,    0.15284,   -0.44254,    0.26215,  -0.063515,   -0.17847,    0.91342,   -0.23745,    0.14598,    0.98451,    0.13288,   -0.55305,    0.42732
 -0.019225, -0.011951,    0.2798,  0.012626, -0.022851,-0.0013727,  -0.13378,   0.90783,   -1.6086,  0.026578,   0.81258,   -1.7923,  0.029635,   0.83656,   -1.8157, -0.015166,   0.98438,   -1.5978, -0.052997, -0.020489,  0.060214,-0.0061154,  0.087792, -0.037789,   0.13418,  -0.41625,   0.26284, -0.054621,  -0.19224,   0.95006,  -0.21319,   0.10386,    1.0093,   0.11025,  -0.52892,   0.43014
 -0.019755, -0.012156,   0.28041,  0.012565, -0.021973,-0.0017505,  -0.13244,   0.90367,   -1.6059,  0.026032,   0.81066,   -1.7828,  0.027503,    0.8376,   -1.8056, -0.014064,    0.9791,   -1.5935, -0.047647, -0.016406,  0.057208,-0.0080474,   0.08317, -0.034654,   0.11634,  -0.38567,   0.25245, -0.043186,  -0.21031,   0.99652,  -0.19594,  0.058105,    1.0444,  0.090106,  -0.49837,   0.41959
 -0.020231,  -0.01232,   0.28098,  0.012484, -0.021142,-0.0020971,  -0.13128,   0.89981,   -1.6034,    0.0256,   0.80855,   -1.7729,  0.025544,   0.83818,   -1.7951, -0.013162,   0.97411,   -1.5893, -0.042805, -0.012619,  0.052957,-0.0096132,   0.07852, -0.032062,  0.099383,  -0.35216,   0.23261, -0.030085,  -0.23211,     1.053,  -0.18425, 0.0094023,    1.0899,  0.072001,    -0.464,   0.39902
 -0.020659, -0.012446,   0.28151,  0.012388, -0.020357,-0.0024177,  -0.13028,   0.89629,   -1.6011,  0.025299,   0.80623,   -1.7623,  0.023701,   0.83827,   -1.7842, -0.012442,   0.96947,   -1.5853, -0.038449,-0.0090817,  0.047747, -0.010987,   0.07424, -0.029923,  0.083258,  -0.31683,   0.20486, -0.015953,  -0.25721,    1.1194,  -0.17684, -0.042141,    1.1455,  0.055518,   -0.4277,   0.37097
 -0.021044, -0.012537,   0.28199,  0.012278, -0.019614,-0.0027169,  -0.12945,   0.89312,    -1.599,  0.025139,   0.80366,   -1.7511,  0.021933,   0.83785,   -1.7728, -0.011887,   0.96519,   -1.5816,  -0.03455, -0.005758,  0.041811, -0.012298,  0.070555, -0.028166,  0.067923,  -0.28049,    0.1706,-0.0014941,  -0.28452,    1.1959,  -0.17267, -0.095253,    1.2114,  0.040328,  -0.39075,   0.33745
 -0.021389, -0.012595,    0.2824,  0.012155, -0.018909,-0.0029986,  -0.12877,   0.89032,   -1.5973,  0.025124,   0.80081,   -1.7392,  0.020206,    0.8369,   -1.7607, -0.011484,   0.96129,   -1.5782, -0.031062,-0.0026144,  0.035309, -0.013624,  0.067418, -0.026665,   0.05325,  -0.24359,   0.13111,  0.011669,  -0.30907,     1.283,  -0.17001,  -0.14478,    1.2881,    0.0261,  -0.35363,   0.29961
   -0.0217, -0.012621,   0.28276,  0.012019, -0.018234,-0.0032653,  -0.12824,   0.88788,    -1.596,  0.025241,   0.79772,   -1.7263,  0.018506,   0.83545,   -1.7478, -0.011223,   0.95775,   -1.5752, -0.027847,0.00038546,  0.028226, -0.015227,  0.063067, -0.025208,   0.03916,  -0.20505,  0.088867,  0.029535,  -0.29406,    1.2459,  -0.17163,  -0.14857,    1.2404,  0.012223,  -0.31298,   0.25534
 -0.021979, -0.012617,   0.28304,  0.011867, -0.017604,-0.0035173,  -0.12785,   0.88583,   -1.5951,  0.025537,   0.79478,   -1.7139,   0.01679,   0.83396,   -1.7354, -0.011101,   0.95462,   -1.5726, -0.024994, 0.0032481,  0.020882, -0.016947,   0.05915, -0.023903,  0.025656,  -0.16687,  0.043826,  0.046059,   -0.2731,     1.211,  -0.17396,  -0.14529,    1.1951,-0.0010703,  -0.27306,   0.20889
 -0.022228, -0.012584,   0.28325,  0.011697, -0.017012,-0.0037564,  -0.12759,   0.88416,   -1.5947,  0.025997,   0.79205,   -1.7018,   0.01505,   0.83251,   -1.7234, -0.011111,   0.95189,   -1.5706, -0.022504, 0.0059854,  0.013439, -0.018807,  0.055723, -0.022736,  0.012749,  -0.12965,-0.0029091,  0.062032,  -0.25069,    1.1783,  -0.17717,  -0.13975,    1.1519,  -0.01387,  -0.23464,   0.16153
 -0.022454, -0.012525,   0.28338,  0.011509, -0.016455,-0.0039837,  -0.12746,   0.88287,   -1.5947,  0.026617,   0.78955,     -1.69,  0.013278,   0.83111,   -1.7119,  -0.01125,   0.94954,   -1.5689, -0.020364, 0.0086093, 0.0060231, -0.020822,  0.052642, -0.021634,0.00038217, -0.093789, -0.050165,  0.077808,  -0.22733,    1.1474,  -0.18109,  -0.13298,    1.1104, -0.026321,  -0.19794,   0.11402
 -0.022657, -0.012438,   0.28344,  0.011301, -0.015929,-0.0042001,  -0.12746,   0.88193,   -1.5952,  0.027396,   0.78727,   -1.6785,  0.011467,   0.82978,   -1.7008, -0.011513,   0.94756,   -1.5678,  -0.01856,   0.01113,-0.0012476, -0.023006,  0.049744, -0.020567, -0.011452, -0.059626, -0.096844,  0.093201,  -0.20344,    1.1193,  -0.18532,  -0.12492,    1.0715, -0.038518,  -0.16312,  0.067062
 -0.022843, -0.012327,   0.28343,  0.011071, -0.015431,-0.0044057,  -0.12757,   0.88133,   -1.5962,  0.028328,   0.78524,   -1.6673, 0.0096142,   0.82853,   -1.6901, -0.011899,   0.94593,   -1.5671,  -0.01708,  0.013558,-0.0082484, -0.025381,  0.046911, -0.019522, -0.022734, -0.027544,  -0.14185,   0.10823,  -0.17919,    1.0933,  -0.18978,  -0.11581,    1.0344, -0.050537,  -0.13044,  0.021453
-0.023014,-0.012192,  0.28335, 0.010817,-0.014962,-0.004601,  -0.1278,  0.88106,  -1.5976,  0.02941,  0.78345,  -1.6564,0.0077164,  0.82738,  -1.6797,-0.012404,  0.94463,  -1.5669,-0.015914,   0.0159,-0.014849,-0.027967, 0.044013, -0.01849,-0.033436,0.0020526, -0.18406,  0.12274, -0.15424,   1.0702, -0.19417, -0.10592,  0.99999,-0.062446, -0.10017,-0.021987
 -0.023173, -0.012033,    0.2832,  0.010538, -0.014522,-0.0047859,  -0.12813,   0.88108,   -1.5994,  0.030637,    0.7819,   -1.6457, 0.0057747,   0.82632,   -1.6697, -0.013028,   0.94363,   -1.5671, -0.015054,  0.018166, -0.020906, -0.030801,  0.040915, -0.017476, -0.043491,  0.028719,  -0.22224,   0.13638,   -0.1287,    1.0499,   -0.1981, -0.094925,     0.968, -0.074305, -0.072675, -0.062361
 -0.023323, -0.011851,   0.28299,   0.01023, -0.014113,-0.0049606,  -0.12857,   0.88136,   -1.6017,  0.032001,   0.78062,   -1.6352, 0.0037937,   0.82537,   -1.6601, -0.013771,    0.9429,   -1.5678, -0.014496,  0.020364, -0.026261, -0.033922,  0.037498, -0.016469, -0.052842,  0.051934,   -0.2551,    0.1485,  -0.10249,    1.0328,  -0.20083, -0.082989,   0.93878, -0.086191, -0.048367, -0.098658
 -0.023468, -0.011647,   0.28273, 0.0098904, -0.013738,-0.0051253,   -0.1291,   0.88188,   -1.6042,  0.033486,   0.77959,   -1.6249, 0.0017854,   0.82454,   -1.6507, -0.014633,   0.94242,   -1.5687,  -0.01424,  0.022504, -0.030743, -0.037366,  0.033637, -0.015432, -0.061447,  0.071128,  -0.28127,   0.15751, -0.075917,    1.0193,  -0.20061, -0.070248,   0.91266, -0.098202, -0.027721,  -0.12982
  -0.023611,  -0.011422,    0.28242,  0.0095167,  -0.013401, -0.0052796,   -0.12971,    0.88259,     -1.607,   0.035061,    0.77883,    -1.6147,-0.00022068,    0.82384,    -1.6415,  -0.015615,    0.94214,      -1.57,   -0.01429,   0.024598,  -0.034209,  -0.041118,   0.029151,  -0.014285,  -0.069349,   0.085814,   -0.29948,    0.15861,  -0.050392,     1.0089,   -0.19232,   -0.05683,    0.88931,   -0.11044,  -0.010986,   -0.15508
 -0.023754, -0.011176,   0.28208, 0.0091056,  -0.01311,-0.0054225,  -0.13041,   0.88345,     -1.61,  0.036647,   0.77833,   -1.6046,-0.0021439,   0.82327,   -1.6327,  -0.01672,   0.94203,   -1.5716, -0.014685,  0.026664, -0.036688, -0.044884,  0.023904,  -0.01327, -0.076528,  0.096037,  -0.30998,   0.13526, -0.036284,   0.99831,  -0.15751, -0.047578,   0.86618,  -0.12248, 0.0021811,  -0.17484
   -0.0239,  -0.01091,   0.28171, 0.0086567, -0.012871,-0.0055552,  -0.13117,   0.88441,   -1.6131,     0.038,   0.77797,   -1.5946, -0.003719,   0.82279,    -1.624, -0.017945,   0.94205,   -1.5733, -0.015823,  0.028623,  -0.03944, -0.047906,  0.018366, -0.021653, -0.074738,    0.1064,  -0.32571,  0.067295,-0.0058612, 0.0034638, -0.035891,-0.0065076,  0.001865,  -0.12418,   0.01336,  -0.19482
