 -0.0441, -0.7416,  1.8129,  0.0441, -0.7416,  1.8129, -0.0440, -0.8263,  1.8229,  0.0441, -0.8263,  1.8229
 -0.0441, -0.7417,  1.8130,  0.0441, -0.7417,  1.8130, -0.0440, -0.8265,  1.8230,  0.0441, -0.8265,  1.8230
 -0.0441, -0.7421,  1.8130,  0.0441, -0.7421,  1.8130, -0.0440, -0.8268,  1.8230,  0.0441, -0.8268,  1.8230
 -0.0441, -0.7428,  1.8131,  0.0441, -0.7428,  1.8131, -0.0440, -0.8275,  1.8230,  0.0441, -0.8275,  1.8230
 -0.0441, -0.7437,  1.8133,  0.0441, -0.7437,  1.8133, -0.0440, -0.8283,  1.8231,  0.0441, -0.8283,  1.8231
 -0.0441, -0.7448,  1.8135,  0.0441, -0.7448,  1.8135, -0.0440, -0.8294,  1.8231,  0.0441, -0.8294,  1.8231
 -0.0441, -0.7462,  1.8137,  0.0441, -0.7462,  1.8137, -0.0440, -0.8308,  1.8232,  0.0440, -0.8308,  1.8232
 -0.0441, -0.7479,  1.8140,  0.0441, -0.7479,  1.8140, -0.0440, -0.8324,  1.8233,  0.0440, -0.8324,  1.8233
 -0.0441, -0.7498,  1.8143,  0.0441, -0.7498,  1.8143, -0.0440, -0.8342,  1.8234,  0.0440, -0.8342,  1.8234
 -0.0441, -0.7520,  1.8147,  0.0441, -0.7520,  1.8147, -0.0440, -0.8363,  1.8235,  0.0440, -0.8363,  1.8235
 -0.0441, -0.7544,  1.8151,  0.0441, -0.7544,  1.8151, -0.0440, -0.8386,  1.8236,  0.0440, -0.8386,  1.8236
 -0.0441, -0.7570,  1.8155,  0.0441, -0.7570,  1.8155, -0.0440, -0.8411,  1.8237,  0.0440, -0.8411,  1.8237
 -0.0441, -0.7599,  1.8159,  0.0441, -0.7599,  1.8159, -0.0440, -0.8439,  1.8238,  0.0440, -0.8439,  1.8238
 -0.0441, -0.7630,  1.8164,  0.0441, -0.7631,  1.8164, -0.0440, -0.8469,  1.8239,  0.0440, -0.8469,  1.8239
 -0.0441, -0.7664,  1.8169,  0.0441, -0.7664,  1.8169, -0.0440, -0.8501,  1.8240,  0.0440, -0.8501,  1.8240
 -0.0441, -0.7700,  1.8174,  0.0441, -0.7700,  1.8174, -0.0440, -0.8535,  1.8240,  0.0440, -0.8535,  1.8240
 -0.0446, -0.7796,  1.8354,  0.0446, -0.7796,  1.8354, -0.0445, -0.8639,  1.8417,  0.0445, -0.8639,  1.8417
 -0.0460, -0.7987,  1.8828,  0.0460, -0.7987,  1.8828, -0.0459, -0.8857,  1.8892,  0.0459, -0.8857,  1.8892
 -0.0483, -0.8234,  1.9510,  0.0483, -0.8234,  1.9510, -0.0482, -0.9147,  1.9578,  0.0482, -0.9147,  1.9578
 -0.0513, -0.8497,  2.0317,  0.0513, -0.8497,  2.0317, -0.0512, -0.9468,  2.0390,  0.0512, -0.9468,  2.0390
 -0.0552, -0.8740,  2.1171,  0.0552, -0.8740,  2.1171, -0.0551, -0.9784,  2.1253,  0.0551, -0.9784,  2.1253
 -0.0596, -0.8930,  2.2004,  0.0596, -0.8930,  2.2004, -0.0595, -1.0059,  2.2097,  0.0595, -1.0059,  2.2097
 -0.0641, -0.9046,  2.2750,  0.0641, -0.9047,  2.2750, -0.0640, -1.0266,  2.2857,  0.0640, -1.0266,  2.2857
 -0.0682, -0.9082,  2.3350,  0.0682, -0.9082,  2.3350, -0.0680, -1.0387,  2.3473,  0.0680, -1.0387,  2.3473
 -0.0712, -0.9047,  2.3746,  0.0712, -0.9047,  2.3746, -0.0709, -1.0416,  2.3884,  0.0709, -1.0416,  2.3884
 -0.0723, -0.8963,  2.3880,  0.0723, -0.8963,  2.3880, -0.0720, -1.0357,  2.4031,  0.0720, -1.0357,  2.4031
 -0.0712, -0.8848,  2.3714,  0.0712, -0.8848,  2.3714, -0.0709, -1.0218,  2.3873,  0.0709, -1.0218,  2.3873
 -0.0682, -0.8709,  2.3290,  0.0683, -0.8709,  2.3290, -0.0680, -1.0017,  2.3451,  0.0681, -1.0017,  2.3452
 -0.0641, -0.8537,  2.2668,  0.0642, -0.8538,  2.2668, -0.0640, -0.9765,  2.2828,  0.0640, -0.9765,  2.2828
 -0.0596, -0.8329,  2.1906,  0.0597, -0.8329,  2.1906, -0.0596, -0.9471,  2.2063,  0.0596, -0.9471,  2.2063
 -0.0552, -0.8086,  2.1064,  0.0552, -0.8086,  2.1065, -0.0551, -0.9148,  2.1216,  0.0552, -0.9148,  2.1217
 -0.0514, -0.7828,  2.0206,  0.0514, -0.7828,  2.0206, -0.0513, -0.8820,  2.0353,  0.0513, -0.8820,  2.0353
