0.305031,0.163095,0.019961,0.305561,-0.162215,0.025982,-0.234974,0.164931,0.025959,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.305741,-0.161708,0.033484,-0.235341,0.164589,0.033463,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.306111,-0.160662,0.048049,-0.236096,0.163886,0.048030,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.306601,-0.159280,0.065734,-0.237094,0.162956,0.065719,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.307192,-0.157611,0.084980,-0.238299,0.161834,0.084968,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.307868,-0.155702,0.104226,-0.239677,0.160550,0.104218,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.308612,-0.153601,0.121911,-0.241194,0.159137,0.121906,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.309406,-0.151357,0.136476,-0.242814,0.157628,0.136473,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.310235,-0.149017,0.146359,-0.244504,0.156054,0.146358,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.311081,-0.146629,0.150000,-0.246229,0.154447,0.150000,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.311926,-0.144241,0.146360,-0.247953,0.152841,0.146360,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.312755,-0.141901,0.136480,-0.249643,0.151267,0.136480,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.313550,-0.139656,0.121920,-0.251263,0.149758,0.121920,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.314294,-0.137556,0.104240,-0.252780,0.148345,0.104240,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.314970,-0.135647,0.085000,-0.254158,0.147061,0.085000,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.315561,-0.133978,0.065760,-0.255363,0.145938,0.065760,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.316050,-0.132596,0.048080,-0.256361,0.145009,0.048080,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.316421,-0.131550,0.033520,-0.257117,0.144305,0.033520,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.316655,-0.130887,0.023640,-0.257595,0.143859,0.023640,-0.233814,-0.165180,0.019937,
0.305031,0.163095,0.019961,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.233814,-0.165180,0.019937,
0.305329,0.163464,0.023602,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.233264,-0.165252,0.023578,
0.306182,0.164519,0.033485,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.231690,-0.165457,0.033463,
0.307528,0.166185,0.048050,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.229206,-0.165781,0.048030,
0.309306,0.168385,0.065735,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.225926,-0.166210,0.065719,
0.311453,0.171042,0.084981,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.221963,-0.166727,0.084968,
0.313908,0.174081,0.104226,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.217432,-0.167318,0.104218,
0.316611,0.177425,0.121912,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.212445,-0.167969,0.121906,
0.319498,0.180998,0.136476,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.207117,-0.168664,0.136473,
0.322508,0.184724,0.146359,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.201562,-0.169389,0.146358,
0.325580,0.188526,0.150000,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.195893,-0.170129,0.150000,
0.328652,0.192327,0.146360,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.190224,-0.170869,0.146360,
0.331663,0.196053,0.136480,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.184668,-0.171594,0.136480,
0.334550,0.199626,0.121920,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.179340,-0.172289,0.121920,
0.337252,0.202970,0.104240,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.174354,-0.172940,0.104240,
0.339707,0.206009,0.085000,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.169822,-0.173531,0.085000,
0.341855,0.208666,0.065760,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.165859,-0.174048,0.065760,
0.343632,0.210866,0.048080,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.162579,-0.174476,0.048080,
0.344978,0.212532,0.033520,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.160095,-0.174801,0.033520,
0.345831,0.213587,0.023640,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.158522,-0.175006,0.023640,
0.346129,0.213956,0.020000,0.316738,-0.130655,0.020000,-0.257762,0.143704,0.020000,-0.157972,-0.175078,0.020000,
0.346129,0.213956,0.020000,0.317929,-0.130318,0.023640,-0.256670,0.143823,0.023640,-0.157972,-0.175078,0.020000,
0.346129,0.213956,0.020000,0.321337,-0.129352,0.033520,-0.253543,0.144165,0.033520,-0.157972,-0.175078,0.020000,
0.346129,0.213956,0.020000,0.326718,-0.127827,0.048080,-0.248607,0.144705,0.048080,-0.157972,-0.175078,0.020000,
0.346129,0.213956,0.020000,0.333823,-0.125814,0.065760,-0.242089,0.145417,0.065760,-0.157972,-0.175078,0.020000,
0.346129,0.213956,0.020000,0.342407,-0.123382,0.085000,-0.234215,0.146278,0.085000,-0.157972,-0.175078,0.020000,
0.346129,0.213956,0.020000,0.352223,-0.120601,0.104240,-0.225211,0.147263,0.104240,-0.157972,-0.175078,0.020000,
0.346129,0.213956,0.020000,0.363025,-0.117541,0.121920,-0.215302,0.148346,0.121920,-0.157972,-0.175078,0.020000,
0.346129,0.213956,0.020000,0.374566,-0.114271,0.136480,-0.204715,0.149503,0.136480,-0.157972,-0.175078,0.020000,
