0.003616,-0.783022,1.436282,0.000893,-0.768468,1.403194,0.010788,-0.770218,1.355167,-0.007198,-0.786265,1.384455,
0.002939,-0.783004,1.436090,0.001803,-0.750771,1.364581,0.009897,-0.752231,1.317257,-0.007251,-0.785834,1.384200,
0.000942,-0.782897,1.435339,0.003176,-0.717321,1.291436,0.008034,-0.718223,1.245064,-0.007252,-0.784522,1.383485,
-0.001858,-0.782647,1.434162,0.005006,-0.678469,1.205280,0.005364,-0.678167,1.159486,-0.007171,-0.782597,1.382493,
-0.005345,-0.782213,1.432630,0.007367,-0.638301,1.114326,0.001653,-0.635782,1.068457,-0.007070,-0.780115,1.381259,
-0.009433,-0.781564,1.430814,0.010275,-0.600274,1.025831,-0.003366,-0.594168,0.979010,-0.007010,-0.777116,1.379805,
-0.014055,-0.780675,1.428773,0.013650,-0.567188,0.946319,-0.009921,-0.555796,0.897481,-0.007041,-0.773627,1.378149,
-0.019151,-0.779525,1.426566,0.017258,-0.541201,0.881879,-0.018063,-0.522583,0.829823,-0.007203,-0.769671,1.376304,
-0.024671,-0.778095,1.424245,0.020649,-0.523912,0.838468,-0.027458,-0.496131,0.781950,-0.007526,-0.765257,1.374280,
-0.030573,-0.776371,1.421860,0.023178,-0.516716,0.822179,-0.037192,-0.478260,0.760091,-0.008036,-0.760392,1.372081,
-0.036819,-0.774338,1.419459,0.024249,-0.520723,0.837305,-0.045942,-0.471037,0.768850,-0.008750,-0.755072,1.369708,
-0.043377,-0.771986,1.417093,0.023774,-0.534852,0.879823,-0.052922,-0.474494,0.804519,-0.009683,-0.749285,1.367155,
-0.050217,-0.769302,1.414812,0.021987,-0.557715,0.943833,-0.058023,-0.487908,0.861270,-0.010842,-0.743010,1.364414,
-0.057314,-0.766274,1.412672,0.019201,-0.587695,1.023497,-0.061553,-0.509784,0.933111,-0.012233,-0.736216,1.361468,
-0.064642,-0.762890,1.410733,0.015669,-0.622600,1.112813,-0.063970,-0.537682,1.013757,-0.013856,-0.728858,1.358295,
-0.072177,-0.759134,1.409062,0.011538,-0.659581,1.205365,-0.065724,-0.568368,1.096485,-0.015709,-0.720878,1.354860,
-0.079892,-0.754987,1.407738,0.006839,-0.695125,1.294041,-0.067193,-0.597978,1.173955,-0.017781,-0.712200,1.351121,
-0.087729,-0.750424,1.406840,0.001528,-0.725074,1.370829,-0.068663,-0.622137,1.238064,-0.020028,-0.702728,1.347032,
-0.095387,-0.745373,1.406379,-0.004311,-0.744732,1.426874,-0.070150,-0.636069,1.279969,-0.022156,-0.692390,1.342608,
-0.100583,-0.739441,1.405677,-0.008716,-0.749457,1.453467,-0.069721,-0.634661,1.290039,-0.021851,-0.681464,1.338515,
-0.108150,-0.726120,1.386630,-0.016023,-0.744462,1.459427,-0.072011,-0.626188,1.284079,-0.024635,-0.664128,1.316853,
-0.115975,-0.699933,1.336020,-0.023084,-0.739250,1.464421,-0.074245,-0.618301,1.279101,-0.028746,-0.636316,1.266433,
-0.123882,-0.665375,1.263205,-0.029643,-0.733820,1.468687,-0.076142,-0.610783,1.274882,-0.034028,-0.602264,1.196210,
-0.131803,-0.626993,1.177304,-0.035705,-0.728145,1.472344,-0.077682,-0.603506,1.271315,-0.040609,-0.566298,1.114773,
-0.139493,-0.588970,1.086621,-0.041298,-0.722202,1.475482,-0.078877,-0.596375,1.268328,-0.048629,-0.532487,1.029975,
-0.146428,-0.554941,0.998609,-0.046453,-0.715976,1.478172,-0.079742,-0.589322,1.265869,-0.058118,-0.504419,0.948864,
-0.151694,-0.527872,0.920082,-0.051196,-0.709457,1.480472,-0.080290,-0.582301,1.263902,-0.068848,-0.484950,0.877765,
-0.153949,-0.509896,0.857488,-0.055549,-0.702641,1.482424,-0.080537,-0.575284,1.262405,-0.080134,-0.475874,0.822376,
-0.151590,-0.502177,0.817099,-0.059536,-0.695529,1.484062,-0.080494,-0.568260,1.261370,-0.090669,-0.477666,0.787865,
-0.143310,-0.505130,0.805106,-0.063174,-0.688124,1.485409,-0.080172,-0.561234,1.260801,-0.098612,-0.489676,0.779087,
-0.129282,-0.518592,0.825419,-0.066483,-0.680432,1.486476,-0.079584,-0.554229,1.260714,-0.102410,-0.510543,0.799075,
-0.112205,-0.540626,0.873056,-0.069478,-0.672463,1.487264,-0.078737,-0.547283,1.261137,-0.102341,-0.537755,0.843592,
-0.094886,-0.569568,0.941245,-0.072176,-0.664229,1.487765,-0.077639,-0.540452,1.262110,-0.099555,-0.569653,0.907132,
-0.079153,-0.603861,1.023574,-0.074591,-0.655744,1.487954,-0.076299,-0.533814,1.263690,-0.095252,-0.605077,0.984409,
-0.065888,-0.641504,1.113672,-0.076735,-0.647027,1.487794,-0.074719,-0.527473,1.265949,-0.090360,-0.642609,1.069921,
-0.055354,-0.679834,1.204817,-0.078621,-0.638100,1.487229,-0.072902,-0.521559,1.268979,-0.085484,-0.680193,1.157636,
-0.047510,-0.715452,1.289562,-0.080262,-0.628987,1.486180,-0.070850,-0.516240,1.272895,-0.080967,-0.715005,1.240747,
-0.042239,-0.744216,1.359475,-0.081679,-0.619719,1.484541,-0.068572,-0.511731,1.277846,-0.076998,-0.743440,1.311522,
-0.039578,-0.761371,1.405218,-0.082995,-0.610314,1.482135,-0.066173,-0.508322,1.284048,-0.073774,-0.761204,1.361355,
-0.040608,-0.762005,1.417358,-0.085241,-0.600635,1.478434,-0.064645,-0.506576,1.292067,-0.072367,-0.763506,1.381025,
-0.042049,-0.751858,1.410858,-0.086696,-0.583141,1.456905,-0.063010,-0.495462,1.280094,-0.070505,-0.754569,1.381525,
-0.043357,-0.741224,1.405432,-0.088569,-0.552799,1.403707,-0.062720,-0.470591,1.235652,-0.068648,-0.744416,1.381304,
-0.044647,-0.730194,1.400937,-0.090858,-0.514541,1.328396,-0.063668,-0.436748,1.167862,-0.066900,-0.733258,1.380526,
-0.045943,-0.718831,1.397235,-0.093435,-0.473548,1.240215,-0.065746,-0.399049,1.085651,-0.065271,-0.721279,1.379355,
-0.047255,-0.707185,1.394214,-0.096080,-0.434870,1.147507,-0.068853,-0.362667,0.997296,-0.063764,-0.708633,1.377930,
