  0.2018,  0.1150,  0.0000,  0.2018, -0.1150,  0.0000, -0.1782,  0.1150,  0.0000, -0.1782, -0.1150,  0.0000
  0.2018,  0.1150,  0.0000,  0.2018, -0.1150,  0.0000, -0.1782,  0.1150,  0.0000, -0.1782, -0.1150,  0.0000
  0.2021,  0.1150,  0.0000,  0.2023, -0.1150,  0.0000, -0.1779,  0.1150,  0.0000, -0.1777, -0.1150,  0.0000
  0.2029,  0.1150, -0.0000,  0.2034, -0.1150, -0.0000, -0.1771,  0.1150, -0.0000, -0.1766, -0.1150, -0.0000
  0.2043,  0.1150, -0.0000,  0.2052, -0.1150, -0.0000, -0.1757,  0.1151, -0.0000, -0.1748, -0.1149, -0.0000
  0.2064,  0.1151, -0.0001,  0.2077, -0.1149, -0.0001, -0.1736,  0.1151, -0.0000, -0.1723, -0.1149, -0.0001
  0.2093,  0.1151, -0.0001,  0.2109, -0.1149, -0.0001, -0.1707,  0.1151, -0.0001, -0.1691, -0.1149, -0.0001
  0.2130,  0.1151, -0.0001,  0.2149, -0.1149, -0.0001, -0.1670,  0.1151, -0.0001, -0.1651, -0.1148, -0.0001
  0.2171,  0.1152, -0.0001,  0.2167, -0.1134,  0.0034, -0.1648,  0.1139,  0.0036, -0.1606, -0.1148, -0.0001
  0.2216,  0.1152, -0.0001,  0.2178, -0.1118,  0.0079, -0.1632,  0.1125,  0.0085, -0.1557, -0.1147, -0.0001
  0.2262,  0.1153, -0.0001,  0.2184, -0.1103,  0.0133, -0.1621,  0.1112,  0.0143, -0.1505, -0.1146, -0.0000
  0.2311,  0.1154, -0.0000,  0.2185, -0.1088,  0.0193, -0.1616,  0.1099,  0.0206, -0.1451, -0.1145, -0.0000
  0.2362,  0.1155, -0.0000,  0.2183, -0.1074,  0.0255, -0.1614,  0.1086,  0.0272, -0.1394, -0.1144,  0.0000
  0.2415,  0.1156,  0.0000,  0.2179, -0.1060,  0.0318, -0.1615,  0.1074,  0.0337, -0.1335, -0.1143,  0.0001
  0.2470,  0.1158,  0.0001,  0.2173, -0.1047,  0.0377, -0.1617,  0.1062,  0.0400, -0.1274, -0.1141,  0.0001
  0.2527,  0.1159,  0.0001,  0.2166, -0.1034,  0.0430, -0.1620,  0.1050,  0.0455, -0.1212, -0.1139,  0.0001
  0.2586,  0.1161,  0.0002,  0.2160, -0.1021,  0.0473, -0.1622,  0.1038,  0.0502, -0.1148, -0.1138,  0.0002
  0.2648,  0.1163,  0.0002,  0.2155, -0.1007,  0.0503, -0.1621,  0.1026,  0.0535, -0.1082, -0.1136,  0.0003
  0.2712,  0.1164,  0.0003,  0.2152, -0.0994,  0.0518, -0.1618,  0.1013,  0.0553, -0.1015, -0.1134,  0.0003
  0.2778,  0.1166,  0.0003,  0.2153, -0.0980,  0.0514, -0.1609,  0.1002,  0.0552, -0.0947, -0.1132,  0.0004
  0.2847,  0.1167,  0.0004,  0.2161, -0.0968,  0.0496, -0.1594,  0.0991,  0.0536, -0.0877, -0.1131,  0.0004
  0.2919,  0.1168,  0.0004,  0.2184, -0.0959,  0.0467, -0.1563,  0.0985,  0.0511, -0.0806, -0.1130,  0.0005
  0.2998,  0.1169,  0.0005,  0.2227, -0.0969,  0.0510, -0.1520,  0.0996,  0.0556, -0.0730, -0.1129,  0.0005
  0.3045,  0.1154,  0.0054,  0.2284, -0.0954,  0.0450, -0.1459,  0.0987,  0.0497, -0.0678, -0.1117,  0.0056
  0.3083,  0.1140,  0.0109,  0.2340, -0.0933,  0.0383, -0.1398,  0.0973,  0.0429, -0.0634, -0.1105,  0.0114
  0.3111,  0.1126,  0.0168,  0.2401, -0.0911,  0.0312, -0.1333,  0.0958,  0.0359, -0.0601, -0.1094,  0.0174
  0.3130,  0.1112,  0.0228,  0.2468, -0.0888,  0.0242, -0.1261,  0.0943,  0.0288, -0.0578, -0.1083,  0.0237
  0.3139,  0.1100,  0.0290,  0.2544, -0.0866,  0.0174, -0.1182,  0.0927,  0.0219, -0.0564, -0.1073,  0.0299
  0.3141,  0.1088,  0.0351,  0.2630, -0.0844,  0.0112, -0.1094,  0.0912,  0.0156, -0.0558, -0.1063,  0.0361
  0.3136,  0.1076,  0.0412,  0.2724, -0.0822,  0.0058, -0.0997,  0.0895,  0.0101, -0.0560, -0.1052,  0.0422
  0.3124,  0.1065,  0.0470,  0.2827, -0.0801,  0.0015, -0.0892,  0.0879,  0.0056, -0.0568, -0.1042,  0.0480
  0.3106,  0.1052,  0.0524,  0.2927, -0.0782, -0.0022, -0.0789,  0.0865,  0.0018, -0.0584, -0.1032,  0.0532
  0.3133,  0.1040,  0.0478,  0.3001, -0.0782, -0.0021, -0.0713,  0.0865,  0.0019, -0.0557, -0.1023,  0.0486
  0.3106,  0.1028,  0.0505,  0.3075, -0.0782, -0.0020, -0.0637,  0.0866,  0.0020, -0.0583, -0.1016,  0.0513
  0.3076,  0.1017,  0.0530,  0.3150, -0.0781, -0.0020, -0.0561,  0.0866,  0.0020, -0.0610, -0.1011,  0.0539
  0.3046,  0.1005,  0.0551,  0.3225, -0.0781, -0.0019, -0.0485,  0.0866,  0.0021, -0.0638, -0.1006,  0.0562
  0.3015,  0.0995,  0.0568,  0.3302, -0.0780, -0.0019, -0.0407,  0.0867,  0.0021, -0.0666, -0.1001,  0.0581
  0.2985,  0.0984,  0.0579,  0.3379, -0.0780, -0.0018, -0.0329,  0.0867,  0.0022, -0.0693, -0.0997,  0.0593
  0.2958,  0.0974,  0.0582,  0.3458, -0.0780, -0.0018, -0.0249,  0.0867,  0.0023, -0.0718, -0.0992,  0.0598
  0.2933,  0.0964,  0.0577,  0.3539, -0.0779, -0.0017, -0.0168,  0.0868,  0.0023, -0.0741, -0.0987,  0.0595
  0.2911,  0.0955,  0.0563,  0.3622, -0.0779, -0.0016, -0.0084,  0.0868,  0.0024, -0.0759, -0.0982,  0.0583
  0.2894,  0.0946,  0.0542,  0.3707, -0.0778, -0.0015,  0.0001,  0.0868,  0.0025, -0.0773, -0.0977,  0.0564
  0.2882,  0.0937,  0.0515,  0.3795, -0.0778, -0.0014,  0.0089,  0.0869,  0.0027, -0.0782, -0.0972,  0.0540
  0.2877,  0.0929,  0.0483,  0.3886, -0.0777, -0.0013,  0.0180,  0.0870,  0.0028, -0.0784, -0.0967,  0.0510
  0.2880,  0.0922,  0.0448,  0.3980, -0.0777, -0.0012,  0.0273,  0.0871,  0.0029, -0.0778, -0.0962,  0.0476
  0.2894,  0.0916,  0.0409,  0.4078, -0.0776, -0.0011,  0.0370,  0.0872,  0.0030, -0.0761, -0.0960,  0.0441
  0.2926,  0.0915,  0.0371,  0.4180, -0.0775, -0.0009,  0.0471,  0.0873,  0.0031, -0.0725, -0.0960,  0.0406
  0.2985,  0.0926,  0.0415,  0.4290, -0.0775, -0.0008,  0.0580,  0.0875,  0.0033, -0.0666, -0.0971,  0.0452
  0.3047,  0.0917,  0.0362,  0.4358, -0.0779,  0.0044,  0.0650,  0.0879,  0.0083, -0.0602, -0.0964,  0.0403
  0.3110,  0.0904,  0.0307,  0.4417, -0.0784,  0.0103,  0.0710,  0.0884,  0.0140, -0.0538, -0.0954,  0.0351
  0.3181,  0.0890,  0.0252,  0.4466, -0.0791,  0.0164,  0.0760,  0.0889,  0.0199, -0.0466, -0.0941,  0.0298
  0.3262,  0.0876,  0.0198,  0.4507, -0.0798,  0.0227,  0.0800,  0.0893,  0.0259, -0.0385, -0.0928,  0.0246
  0.3354,  0.0862,  0.0145,  0.4539, -0.0806,  0.0291,  0.0832,  0.0896,  0.0319, -0.0294, -0.0913,  0.0195
  0.3457,  0.0849,  0.0096,  0.4564, -0.0814,  0.0354,  0.0857,  0.0898,  0.0378, -0.0192, -0.0898,  0.0147
  0.3572,  0.0837,  0.0050,  0.4582, -0.0822,  0.0416,  0.0874,  0.0900,  0.0435, -0.0078, -0.0881,  0.0103
  0.3697,  0.0825,  0.0008,  0.4593, -0.0830,  0.0475,  0.0884,  0.0900,  0.0489,  0.0045, -0.0864,  0.0062
  0.3819,  0.0814, -0.0034,  0.4594, -0.0836,  0.0527,  0.0885,  0.0900,  0.0536,  0.0168, -0.0849,  0.0022
  0.3923,  0.0815, -0.0032,  0.4638, -0.0824,  0.0480,  0.0930,  0.0894,  0.0490,  0.0274, -0.0847,  0.0024
  0.4023,  0.0817, -0.0031,  0.4621, -0.0822,  0.0501,  0.0914,  0.0892,  0.0511,  0.0374, -0.0846,  0.0025
  0.4118,  0.0818, -0.0030,  0.4599, -0.0822,  0.0521,  0.0893,  0.0890,  0.0533,  0.0470, -0.0844,  0.0026
  0.4211,  0.0819, -0.0029,  0.4573, -0.0822,  0.0538,  0.0869,  0.0889,  0.0552,  0.0563, -0.0843,  0.0027
  0.4301,  0.0821, -0.0028,  0.4544, -0.0822,  0.0552,  0.0842,  0.0889,  0.0567,  0.0653, -0.0842,  0.0027
  0.4391,  0.0822, -0.0027,  0.4512, -0.0823,  0.0559,  0.0813,  0.0888,  0.0577,  0.0741, -0.0841,  0.0028
  0.4479,  0.0823, -0.0027,  0.4480, -0.0824,  0.0560,  0.0784,  0.0888,  0.0580,  0.0829, -0.0840,  0.0028
  0.4566,  0.0824, -0.0027,  0.4449, -0.0824,  0.0554,  0.0755,  0.0888,  0.0575,  0.0915, -0.0839,  0.0028
  0.4654,  0.0825, -0.0026,  0.4418, -0.0825,  0.0539,  0.0728,  0.0887,  0.0563,  0.1001, -0.0838,  0.0028
  0.4741,  0.0825, -0.0026,  0.4390, -0.0825,  0.0519,  0.0703,  0.0887,  0.0546,  0.1087, -0.0837,  0.0028
  0.4829,  0.0826, -0.0026,  0.4365, -0.0826,  0.0493,  0.0681,  0.0888,  0.0522,  0.1173, -0.0837,  0.0028
  0.4918,  0.0827, -0.0026,  0.4345, -0.0827,  0.0462,  0.0663,  0.0888,  0.0495,  0.1260, -0.0837,  0.0028
  0.5007,  0.0827, -0.0026,  0.4330, -0.0829,  0.0429,  0.0651,  0.0890,  0.0464,  0.1348, -0.0837,  0.0028
  0.5098,  0.0828, -0.0026,  0.4325, -0.0832,  0.0393,  0.0648,  0.0893,  0.0431,  0.1437, -0.0836,  0.0028
  0.5192,  0.0829, -0.0026,  0.4339, -0.0838,  0.0358,  0.0663,  0.0899,  0.0401,  0.1529, -0.0837,  0.0028
  0.5295,  0.0830, -0.0025,  0.4392, -0.0850,  0.0403,  0.0716,  0.0910,  0.0447,  0.1631, -0.0837,  0.0029
  0.5345,  0.0836,  0.0025,  0.4437, -0.0845,  0.0354,  0.0762,  0.0909,  0.0402,  0.1681, -0.0842,  0.0078
  0.5386,  0.0842,  0.0079,  0.4480, -0.0836,  0.0302,  0.0805,  0.0904,  0.0353,  0.1723, -0.0848,  0.0133
  0.5420,  0.0850,  0.0136,  0.4531, -0.0826,  0.0249,  0.0856,  0.0898,  0.0302,  0.1758, -0.0855,  0.0190
  0.5447,  0.0857,  0.0196,  0.4592, -0.0816,  0.0196,  0.0916,  0.0891,  0.0251,  0.1785, -0.0861,  0.0248
  0.5469,  0.0865,  0.0256,  0.4663, -0.0806,  0.0145,  0.0986,  0.0884,  0.0201,  0.1807, -0.0866,  0.0307
  0.5485,  0.0872,  0.0316,  0.4747, -0.0796,  0.0096,  0.1069,  0.0875,  0.0154,  0.1823, -0.0870,  0.0365
  0.5497,  0.0880,  0.0375,  0.4844, -0.0787,  0.0051,  0.1163,  0.0866,  0.0109,  0.1834, -0.0873,  0.0422
  0.5505,  0.0887,  0.0432,  0.4951, -0.0777,  0.0010,  0.1268,  0.0856,  0.0068,  0.1840, -0.0876,  0.0475
  0.5506,  0.0892,  0.0484,  0.5058, -0.0768, -0.0032,  0.1374,  0.0847,  0.0028,  0.1840, -0.0878,  0.0524
  0.5546,  0.0881,  0.0439,  0.5156, -0.0768, -0.0031,  0.1474,  0.0848,  0.0029,  0.1881, -0.0871,  0.0479
  0.5539,  0.0877,  0.0464,  0.5249, -0.0768, -0.0031,  0.1569,  0.0848,  0.0029,  0.1874, -0.0870,  0.0504
  0.5529,  0.0874,  0.0489,  0.5340, -0.0768, -0.0030,  0.1661,  0.0848,  0.0029,  0.1864, -0.0870,  0.0529
  0.5515,  0.0872,  0.0510,  0.5427, -0.0768, -0.0030,  0.1749,  0.0848,  0.0029,  0.1850, -0.0871,  0.0551
  0.5499,  0.0870,  0.0527,  0.5513, -0.0768, -0.0031,  0.1836,  0.0847,  0.0029,  0.1835, -0.0872,  0.0569
  0.5481,  0.0868,  0.0538,  0.5598, -0.0768, -0.0031,  0.1921,  0.0847,  0.0028,  0.1819, -0.0873,  0.0581
  0.5464,  0.0867,  0.0541,  0.5682, -0.0768, -0.0031,  0.2005,  0.0847,  0.0028,  0.1802, -0.0874,  0.0585
  0.5447,  0.0866,  0.0536,  0.5766, -0.0768, -0.0031,  0.2089,  0.0847,  0.0028,  0.1787, -0.0875,  0.0582
