  0.2200, -0.1000,  0.0000,  0.2200,  0.1000,  0.0000, -0.1800, -0.1000,  0.0000, -0.1800,  0.1000,  0.0000
  0.2200, -0.1000,  0.0000,  0.2200,  0.1000,  0.0000, -0.1800, -0.1000,  0.0000, -0.1800,  0.1000,  0.0000
  0.2200, -0.1000,  0.0000,  0.2200,  0.1000,  0.0000, -0.1800, -0.1000,  0.0000, -0.1800,  0.1000,  0.0000
  0.2200, -0.1000,  0.0000,  0.2200,  0.1000,  0.0000, -0.1800, -0.1000,  0.0000, -0.1800,  0.1000,  0.0000
  0.2200, -0.1000,  0.0000,  0.2200,  0.1000,  0.0000, -0.1800, -0.1000,  0.0000, -0.1800,  0.1000,  0.0000
  0.2200, -0.1000,  0.0000,  0.2200,  0.1000,  0.0000, -0.1800, -0.1000,  0.0000, -0.1800,  0.1000,  0.0000
  0.2200, -0.1000,  0.0000,  0.2200,  0.1000,  0.0000, -0.1800, -0.1000,  0.0000, -0.1800,  0.1000,  0.0000
  0.2200, -0.1000,  0.0000,  0.2200,  0.1000,  0.0000, -0.1800, -0.1000,  0.0000, -0.1800,  0.1000,  0.0000
  0.2200, -0.1000,  0.0000,  0.2200,  0.1000,  0.0000, -0.1800, -0.1000,  0.0000, -0.1800,  0.1000,  0.0000
  0.2200, -0.1000,  0.0000,  0.2200,  0.1000,  0.0000, -0.1800, -0.1000,  0.0000, -0.1800,  0.1000,  0.0000
  0.2200, -0.1000,  0.0000,  0.2200,  0.1000,  0.0000, -0.1800, -0.1000,  0.0000, -0.1800,  0.1000,  0.0000
  0.2200, -0.1000,  0.0000,  0.2200,  0.1000,  0.0000, -0.1800, -0.1000,  0.0000, -0.1800,  0.1000,  0.0000
  0.2200, -0.1000,  0.0000,  0.2200,  0.1000,  0.0000, -0.1800, -0.1000,  0.0000, -0.1800,  0.1000,  0.0000
  0.2200, -0.1000,  0.0000,  0.2200,  0.1000,  0.0000, -0.1800, -0.1000,  0.0000, -0.1800,  0.1000,  0.0000
  0.2200, -0.1000,  0.0000,  0.2200,  0.1000,  0.0000, -0.1800, -0.1000,  0.0000, -0.1800,  0.1000,  0.0000
  0.2200, -0.1000,  0.0000,  0.2200,  0.1000,  0.0000, -0.1800, -0.1000,  0.0000, -0.1800,  0.1000,  0.0000
